activity_id,opportunity_id,sales_agent,activity_type,activity_date,duration_minutes,outcome
ACT-025683,LUIEQRMQ,Zane Levy,email,2017-07-06,2,completed
ACT-025684,LUIEQRMQ,Zane Levy,call,2017-07-03,12,completed
ACT-025685,LUIEQRMQ,Zane Levy,email,2017-06-30,9,no_answer
ACT-025686,LUIEQRMQ,Zane Levy,call,2017-07-04,32,cancelled
ACT-025687,LUIEQRMQ,Zane Levy,demo,2017-06-30,110,no_answer
ACT-025688,LUIEQRMQ,Zane Levy,email,2017-07-04,8,cancelled
ACT-025689,8QOUXQEV,Anna Snelling,meeting,2017-07-13,62,completed
ACT-025690,8QOUXQEV,Anna Snelling,meeting,2017-09-02,79,completed
ACT-025691,8QOUXQEV,Anna Snelling,meeting,2017-07-01,60,no_answer
ACT-025692,8QOUXQEV,Anna Snelling,email,2017-09-24,4,completed
ACT-025693,8QOUXQEV,Anna Snelling,demo,2017-07-06,73,completed
ACT-025694,8QOUXQEV,Anna Snelling,email,2017-08-25,6,rescheduled
ACT-025695,BMH2FEGF,Boris Faz,meeting,2017-07-19,70,completed
ACT-025696,6SC26SGG,Boris Faz,email,2017-07-01,6,rescheduled
ACT-025697,6SC26SGG,Boris Faz,meeting,2017-06-30,82,completed
ACT-025698,6SC26SGG,Boris Faz,demo,2017-07-01,38,completed
ACT-025699,6SC26SGG,Boris Faz,email,2017-06-30,5,completed
ACT-025700,6SC26SGG,Boris Faz,meeting,2017-06-30,50,completed
ACT-025701,6SC26SGG,Boris Faz,email,2017-06-30,13,rescheduled
ACT-025702,6SC26SGG,Boris Faz,email,2017-06-30,13,completed
ACT-025703,6SC26SGG,Boris Faz,email,2017-07-01,4,cancelled
ACT-025704,GITEQ8VZ,Cassey Cress,email,2017-07-02,11,completed
ACT-025705,GITEQ8VZ,Cassey Cress,call,2017-07-08,18,no_answer
ACT-025706,2Y9R7T2W,Cassey Cress,meeting,2017-09-03,17,completed
ACT-025707,2Y9R7T2W,Cassey Cress,call,2017-07-05,24,completed
ACT-025708,2Y9R7T2W,Cassey Cress,email,2017-07-29,12,completed
ACT-025709,2Y9R7T2W,Cassey Cress,call,2017-07-19,34,rescheduled
ACT-025710,2Y9R7T2W,Cassey Cress,follow_up,2017-07-30,5,completed
ACT-025711,2Y9R7T2W,Cassey Cress,email,2017-09-01,6,completed
ACT-025712,2Y9R7T2W,Cassey Cress,meeting,2017-08-28,33,cancelled
ACT-025713,2Y9R7T2W,Cassey Cress,call,2017-08-16,26,completed
ACT-025714,8U5GBXK1,Cecily Lampkin,call,2017-07-23,14,no_answer
ACT-025715,8U5GBXK1,Cecily Lampkin,email,2017-09-03,6,cancelled
ACT-025716,8U5GBXK1,Cecily Lampkin,email,2017-07-28,12,completed
ACT-025717,8U5GBXK1,Cecily Lampkin,email,2017-08-05,12,completed
ACT-025718,8U5GBXK1,Cecily Lampkin,call,2017-07-13,30,completed
ACT-025719,8U5GBXK1,Cecily Lampkin,email,2017-08-31,14,completed
ACT-025720,THI3LNT0,Corliss Cosme,email,2017-06-30,14,no_answer
ACT-025721,THI3LNT0,Corliss Cosme,demo,2017-07-11,91,cancelled
ACT-025722,THI3LNT0,Corliss Cosme,call,2017-07-04,13,cancelled
ACT-025723,THI3LNT0,Corliss Cosme,meeting,2017-07-03,66,completed
ACT-025724,THI3LNT0,Corliss Cosme,call,2017-07-01,18,completed
ACT-025725,THI3LNT0,Corliss Cosme,call,2017-07-08,10,completed
ACT-025726,KTLIR2ZX,Daniell Hammack,email,2017-07-01,6,completed
ACT-025727,KTLIR2ZX,Daniell Hammack,call,2017-06-30,15,no_answer
ACT-025728,KTLIR2ZX,Daniell Hammack,call,2017-07-01,27,cancelled
ACT-025729,KTLIR2ZX,Daniell Hammack,email,2017-07-07,4,completed
ACT-025730,G2EECJNG,Daniell Hammack,call,2017-07-02,37,completed
ACT-025731,G2EECJNG,Daniell Hammack,email,2017-08-23,6,completed
ACT-025732,G2EECJNG,Daniell Hammack,meeting,2017-08-31,47,completed
ACT-025733,G2EECJNG,Daniell Hammack,call,2017-09-21,42,completed
ACT-025734,G2EECJNG,Daniell Hammack,demo,2017-09-12,50,completed
ACT-025735,G2EECJNG,Daniell Hammack,follow_up,2017-08-05,13,rescheduled
ACT-025736,G2EECJNG,Daniell Hammack,demo,2017-08-26,42,completed
ACT-025737,G2EECJNG,Daniell Hammack,email,2017-08-02,10,completed
ACT-025738,G2EECJNG,Daniell Hammack,call,2017-07-07,19,completed
ACT-025739,G2EECJNG,Daniell Hammack,email,2017-07-30,2,completed
ACT-025740,G2EECJNG,Daniell Hammack,demo,2017-07-28,108,no_answer
ACT-025741,UZN5JBF3,Darcel Schlecht,email,2017-09-08,12,completed
ACT-025742,UZN5JBF3,Darcel Schlecht,call,2017-09-02,16,completed
ACT-025743,UZN5JBF3,Darcel Schlecht,email,2017-09-01,9,no_answer
ACT-025744,UZN5JBF3,Darcel Schlecht,email,2017-08-22,9,completed
ACT-025745,UZN5JBF3,Darcel Schlecht,call,2017-07-31,25,completed
ACT-025746,UZN5JBF3,Darcel Schlecht,email,2017-09-19,12,completed
ACT-025747,UZN5JBF3,Darcel Schlecht,email,2017-09-09,7,rescheduled
ACT-025748,UZN5JBF3,Darcel Schlecht,email,2017-09-06,5,completed
ACT-025749,UZN5JBF3,Darcel Schlecht,email,2017-09-21,11,completed
ACT-025750,UZN5JBF3,Darcel Schlecht,call,2017-08-18,25,completed
ACT-025751,2CZVRGQ4,Darcel Schlecht,call,2017-07-03,31,rescheduled
ACT-025752,2CZVRGQ4,Darcel Schlecht,email,2017-07-04,3,completed
ACT-025753,2CZVRGQ4,Darcel Schlecht,meeting,2017-07-01,65,completed
ACT-025754,2CZVRGQ4,Darcel Schlecht,email,2017-07-03,5,completed
ACT-025755,2CZVRGQ4,Darcel Schlecht,meeting,2017-07-04,70,completed
ACT-025756,2CZVRGQ4,Darcel Schlecht,call,2017-07-05,14,completed
ACT-025757,2CZVRGQ4,Darcel Schlecht,demo,2017-07-04,112,completed
ACT-025758,2CZVRGQ4,Darcel Schlecht,email,2017-07-05,2,cancelled
ACT-025759,K5D2IP27,Elease Gluck,meeting,2017-07-01,18,completed
ACT-025760,K5D2IP27,Elease Gluck,call,2017-07-02,18,completed
ACT-025761,K5D2IP27,Elease Gluck,email,2017-07-01,9,completed
ACT-025762,K5D2IP27,Elease Gluck,email,2017-07-01,3,completed
ACT-025763,PTKOWYW6,Gladys Colclough,call,2017-07-09,10,completed
ACT-025764,PTKOWYW6,Gladys Colclough,meeting,2017-07-04,47,completed
ACT-025765,PTKOWYW6,Gladys Colclough,call,2017-08-09,5,completed
ACT-025766,3T23AW36,James Ascencio,email,2017-07-20,9,no_answer
ACT-025767,3T23AW36,James Ascencio,call,2017-08-06,39,completed
ACT-025768,3T23AW36,James Ascencio,email,2017-07-12,9,completed
ACT-025769,G3DIX74Y,James Ascencio,email,2017-06-30,3,completed
ACT-025770,G3DIX74Y,James Ascencio,follow_up,2017-07-04,14,completed
ACT-025771,4F8MNVNP,Jonathan Berthelot,call,2017-07-03,16,completed
ACT-025772,4F8MNVNP,Jonathan Berthelot,call,2017-07-05,34,cancelled
ACT-025773,4F8MNVNP,Jonathan Berthelot,email,2017-07-02,12,completed
ACT-025774,4F8MNVNP,Jonathan Berthelot,email,2017-07-04,4,completed
ACT-025775,7UL8T1BZ,Markita Hansen,call,2017-06-30,23,completed
ACT-025776,7UL8T1BZ,Markita Hansen,email,2017-06-30,8,no_answer
ACT-025777,7UL8T1BZ,Markita Hansen,email,2017-06-30,2,cancelled
ACT-025778,7UL8T1BZ,Markita Hansen,email,2017-06-30,3,completed
ACT-025779,7UL8T1BZ,Markita Hansen,demo,2017-06-30,109,no_answer
ACT-025780,7UL8T1BZ,Markita Hansen,call,2017-06-30,36,no_answer
ACT-025781,4HP16LRH,Marty Freudenburg,meeting,2017-07-07,57,cancelled
ACT-025782,4HP16LRH,Marty Freudenburg,call,2017-07-08,24,completed
ACT-025783,4HP16LRH,Marty Freudenburg,email,2017-07-03,4,rescheduled
ACT-025784,4HP16LRH,Marty Freudenburg,email,2017-07-08,9,rescheduled
ACT-025785,MNTHSHH6,Maureen Marcano,meeting,2017-07-03,34,cancelled
ACT-025786,MNTHSHH6,Maureen Marcano,call,2017-07-03,37,completed
ACT-025787,MNTHSHH6,Maureen Marcano,email,2017-07-05,3,no_answer
ACT-025788,MNTHSHH6,Maureen Marcano,call,2017-06-30,26,completed
ACT-025789,MNTHSHH6,Maureen Marcano,call,2017-07-05,22,no_answer
ACT-025790,MNTHSHH6,Maureen Marcano,meeting,2017-07-03,84,completed
ACT-025791,MNTHSHH6,Maureen Marcano,email,2017-07-02,6,rescheduled
ACT-025792,MNTHSHH6,Maureen Marcano,meeting,2017-07-03,71,completed
ACT-025793,MNTHSHH6,Maureen Marcano,email,2017-07-06,7,rescheduled
ACT-025794,MNTHSHH6,Maureen Marcano,meeting,2017-06-30,28,cancelled
ACT-025795,MNTHSHH6,Maureen Marcano,call,2017-07-02,40,completed
ACT-025796,MNTHSHH6,Maureen Marcano,meeting,2017-07-02,34,rescheduled
ACT-025797,Q7C5MJ4W,Moses Frase,meeting,2017-08-01,45,completed
ACT-025798,Q7C5MJ4W,Moses Frase,email,2017-08-17,3,completed
ACT-025799,Q7C5MJ4W,Moses Frase,email,2017-09-23,4,completed
ACT-025800,Q7C5MJ4W,Moses Frase,meeting,2017-10-15,29,completed
ACT-025801,Q7C5MJ4W,Moses Frase,email,2017-07-31,13,completed
ACT-025802,ON9H54WD,Niesha Huffines,call,2017-06-30,10,completed
ACT-025803,ON9H54WD,Niesha Huffines,demo,2017-06-30,100,completed
ACT-025804,ON9H54WD,Niesha Huffines,email,2017-06-30,5,completed
ACT-025805,ON9H54WD,Niesha Huffines,email,2017-06-30,9,completed
ACT-025806,ON9H54WD,Niesha Huffines,email,2017-06-30,6,completed
ACT-025807,ON9H54WD,Niesha Huffines,demo,2017-06-30,74,completed
ACT-025808,8M3H9UME,Reed Clapper,email,2017-07-05,5,completed
ACT-025809,8M3H9UME,Reed Clapper,email,2017-07-02,5,completed
ACT-025810,5J1C46RJ,Reed Clapper,call,2017-09-16,27,rescheduled
ACT-025811,5J1C46RJ,Reed Clapper,call,2017-07-13,11,completed
ACT-025812,5J1C46RJ,Reed Clapper,email,2017-07-17,4,completed
ACT-025813,5J1C46RJ,Reed Clapper,meeting,2017-08-16,61,completed
ACT-025814,5J1C46RJ,Reed Clapper,email,2017-07-13,7,rescheduled
ACT-025815,5J1C46RJ,Reed Clapper,call,2017-08-03,34,completed
ACT-025816,5J1C46RJ,Reed Clapper,call,2017-08-04,20,completed
ACT-025817,0BSYDRMT,Reed Clapper,email,2017-07-23,5,completed
ACT-025818,0BSYDRMT,Reed Clapper,email,2017-07-10,3,completed
ACT-025819,0BSYDRMT,Reed Clapper,demo,2017-09-12,94,completed
ACT-025820,0BSYDRMT,Reed Clapper,email,2017-08-07,4,no_answer
ACT-025821,0BSYDRMT,Reed Clapper,email,2017-08-16,14,rescheduled
ACT-025822,0BSYDRMT,Reed Clapper,call,2017-07-20,16,completed
ACT-025823,0BSYDRMT,Reed Clapper,meeting,2017-08-24,17,completed
ACT-025824,0BSYDRMT,Reed Clapper,meeting,2017-08-02,59,completed
ACT-025825,0BSYDRMT,Reed Clapper,email,2017-09-08,11,completed
ACT-025826,NKERC6IA,Reed Clapper,email,2017-07-09,10,completed
ACT-025827,NKERC6IA,Reed Clapper,email,2017-07-09,6,completed
ACT-025828,NKERC6IA,Reed Clapper,email,2017-07-01,11,completed
ACT-025829,NKERC6IA,Reed Clapper,demo,2017-07-05,70,no_answer
ACT-025830,NKERC6IA,Reed Clapper,email,2017-07-02,7,completed
ACT-025831,H6AN87LE,Rosalina Dieter,email,2017-06-30,6,completed
ACT-025832,H6AN87LE,Rosalina Dieter,call,2017-07-01,9,completed
ACT-025833,H6AN87LE,Rosalina Dieter,meeting,2017-07-07,77,rescheduled
ACT-025834,H6AN87LE,Rosalina Dieter,meeting,2017-07-04,72,completed
ACT-025835,H6AN87LE,Rosalina Dieter,email,2017-07-02,9,completed
ACT-025836,H6AN87LE,Rosalina Dieter,demo,2017-07-02,100,completed
ACT-025837,1SSFC7XZ,Rosie Papadopoulos,email,2017-06-30,13,completed
ACT-025838,1SSFC7XZ,Rosie Papadopoulos,call,2017-06-30,42,no_answer
ACT-025839,1SSFC7XZ,Rosie Papadopoulos,call,2017-06-30,19,completed
ACT-025840,1SSFC7XZ,Rosie Papadopoulos,email,2017-07-01,5,completed
ACT-025841,1SSFC7XZ,Rosie Papadopoulos,meeting,2017-07-01,40,completed
ACT-025842,0XK80WX8,Versie Hillebrand,email,2017-07-03,6,completed
ACT-025843,0XK80WX8,Versie Hillebrand,call,2017-06-30,24,rescheduled
ACT-025844,0XK80WX8,Versie Hillebrand,email,2017-07-01,11,completed
ACT-025845,0XK80WX8,Versie Hillebrand,call,2017-06-30,12,completed
ACT-025846,0XK80WX8,Versie Hillebrand,meeting,2017-07-01,60,rescheduled
ACT-025847,0XK80WX8,Versie Hillebrand,email,2017-07-07,13,no_answer
ACT-025848,0XK80WX8,Versie Hillebrand,call,2017-07-08,42,cancelled
ACT-025849,0XK80WX8,Versie Hillebrand,email,2017-07-10,10,completed
ACT-025850,0XK80WX8,Versie Hillebrand,email,2017-07-09,3,completed
ACT-025851,0XK80WX8,Versie Hillebrand,email,2017-07-07,10,completed
ACT-025852,X4ARE2PT,Versie Hillebrand,meeting,2017-06-30,31,completed
ACT-025853,X4ARE2PT,Versie Hillebrand,email,2017-06-30,10,completed
ACT-025854,X4ARE2PT,Versie Hillebrand,call,2017-06-30,26,completed
ACT-025855,X4ARE2PT,Versie Hillebrand,call,2017-06-30,42,completed
ACT-025856,X4ARE2PT,Versie Hillebrand,email,2017-06-30,3,completed
ACT-025857,KCIFANLK,Vicki Laflamme,email,2017-07-01,4,cancelled
ACT-025858,KCIFANLK,Vicki Laflamme,email,2017-07-02,12,completed
ACT-025859,KCIFANLK,Vicki Laflamme,call,2017-07-07,41,completed
ACT-025860,KCIFANLK,Vicki Laflamme,email,2017-07-01,3,completed
ACT-025861,J7U29ZM5,Violet Mclelland,email,2017-07-09,4,no_answer
ACT-025862,J7U29ZM5,Violet Mclelland,email,2017-08-28,2,completed
ACT-025863,J7U29ZM5,Violet Mclelland,email,2017-07-13,9,cancelled
ACT-025864,J7U29ZM5,Violet Mclelland,call,2017-09-16,10,completed
ACT-025865,J7U29ZM5,Violet Mclelland,email,2017-07-25,14,completed
ACT-025866,J7U29ZM5,Violet Mclelland,email,2017-08-19,12,completed
ACT-025867,JUHQ1POT,Boris Faz,meeting,2017-07-03,75,rescheduled
ACT-025868,JUHQ1POT,Boris Faz,demo,2017-07-03,50,no_answer
ACT-025869,3KVXBQ5V,Boris Faz,email,2017-07-29,3,completed
ACT-025870,3KVXBQ5V,Boris Faz,demo,2017-08-04,51,completed
ACT-025871,3KVXBQ5V,Boris Faz,email,2017-07-07,14,completed
ACT-025872,3KVXBQ5V,Boris Faz,demo,2017-08-03,99,cancelled
ACT-025873,7T9J42UX,Cecily Lampkin,email,2017-07-02,14,completed
ACT-025874,7T9J42UX,Cecily Lampkin,email,2017-07-01,2,completed
ACT-025875,7T9J42UX,Cecily Lampkin,email,2017-07-01,4,completed
ACT-025876,7T9J42UX,Cecily Lampkin,follow_up,2017-07-06,5,completed
ACT-025877,7T9J42UX,Cecily Lampkin,email,2017-07-05,4,completed
ACT-025878,7T9J42UX,Cecily Lampkin,email,2017-07-04,6,completed
ACT-025879,7T9J42UX,Cecily Lampkin,email,2017-07-08,5,completed
ACT-025880,7T9J42UX,Cecily Lampkin,meeting,2017-07-01,36,completed
ACT-025881,7T9J42UX,Cecily Lampkin,meeting,2017-07-08,32,rescheduled
ACT-025882,FOJG3OCO,Corliss Cosme,demo,2017-08-13,33,completed
ACT-025883,04SCU6DK,Corliss Cosme,call,2017-07-10,15,completed
ACT-025884,04SCU6DK,Corliss Cosme,call,2017-07-10,35,completed
ACT-025885,04SCU6DK,Corliss Cosme,meeting,2017-07-03,46,completed
ACT-025886,2J649YC5,Darcel Schlecht,call,2017-07-09,32,completed
ACT-025887,2J649YC5,Darcel Schlecht,call,2017-07-04,19,completed
ACT-025888,2J649YC5,Darcel Schlecht,call,2017-07-05,20,completed
ACT-025889,2J649YC5,Darcel Schlecht,demo,2017-07-05,111,completed
ACT-025890,2J649YC5,Darcel Schlecht,email,2017-07-04,13,completed
ACT-025891,9N66Q1VO,Darcel Schlecht,meeting,2017-07-08,67,no_answer
ACT-025892,9N66Q1VO,Darcel Schlecht,meeting,2017-07-27,45,completed
ACT-025893,9N66Q1VO,Darcel Schlecht,email,2017-08-30,14,completed
ACT-025894,9N66Q1VO,Darcel Schlecht,meeting,2017-07-23,69,no_answer
ACT-025895,9N66Q1VO,Darcel Schlecht,meeting,2017-08-18,69,no_answer
ACT-025896,9N66Q1VO,Darcel Schlecht,call,2017-07-01,9,completed
ACT-025897,9N66Q1VO,Darcel Schlecht,email,2017-09-05,6,completed
ACT-025898,9N66Q1VO,Darcel Schlecht,meeting,2017-07-10,25,completed
ACT-025899,9N66Q1VO,Darcel Schlecht,meeting,2017-07-20,67,completed
ACT-025900,9N66Q1VO,Darcel Schlecht,email,2017-09-08,8,completed
ACT-025901,9N66Q1VO,Darcel Schlecht,email,2017-08-01,12,rescheduled
ACT-025902,9N66Q1VO,Darcel Schlecht,meeting,2017-07-10,53,completed
ACT-025903,ZWXKCHOO,Donn Cantrell,demo,2017-09-01,38,completed
ACT-025904,ZWXKCHOO,Donn Cantrell,email,2017-07-21,10,completed
ACT-025905,ZWXKCHOO,Donn Cantrell,call,2017-07-30,15,completed
ACT-025906,ZWXKCHOO,Donn Cantrell,demo,2017-08-21,30,completed
ACT-025907,ZWXKCHOO,Donn Cantrell,call,2017-07-14,27,completed
ACT-025908,ZWXKCHOO,Donn Cantrell,email,2017-09-19,6,no_answer
ACT-025909,ZWXKCHOO,Donn Cantrell,email,2017-08-09,5,completed
ACT-025910,I8OUZNDS,Elease Gluck,meeting,2017-07-01,31,completed
ACT-025911,I8OUZNDS,Elease Gluck,call,2017-09-01,11,no_answer
ACT-025912,I8OUZNDS,Elease Gluck,call,2017-10-05,37,completed
ACT-025913,I8OUZNDS,Elease Gluck,call,2017-11-02,21,completed
ACT-025914,I8OUZNDS,Elease Gluck,email,2017-07-27,9,completed
ACT-025915,I8OUZNDS,Elease Gluck,call,2017-07-14,6,completed
ACT-025916,CJZLM3WA,Garret Kinder,call,2017-07-30,5,no_answer
ACT-025917,CJZLM3WA,Garret Kinder,email,2017-09-07,4,completed
ACT-025918,CJZLM3WA,Garret Kinder,demo,2017-07-07,40,cancelled
ACT-025919,CJZLM3WA,Garret Kinder,email,2017-08-23,10,rescheduled
ACT-025920,CJZLM3WA,Garret Kinder,call,2017-07-18,25,completed
ACT-025921,CJZLM3WA,Garret Kinder,email,2017-08-04,3,completed
ACT-025922,4QTD5X53,Gladys Colclough,meeting,2017-07-01,30,completed
ACT-025923,4QTD5X53,Gladys Colclough,email,2017-07-04,10,completed
ACT-025924,4QTD5X53,Gladys Colclough,email,2017-07-02,12,completed
ACT-025925,4QTD5X53,Gladys Colclough,demo,2017-07-04,90,completed
ACT-025926,4QTD5X53,Gladys Colclough,email,2017-07-03,10,completed
ACT-025927,4QTD5X53,Gladys Colclough,meeting,2017-07-02,80,completed
ACT-025928,4QTD5X53,Gladys Colclough,call,2017-07-04,6,completed
ACT-025929,4QTD5X53,Gladys Colclough,email,2017-07-04,8,completed
ACT-025930,4QTD5X53,Gladys Colclough,meeting,2017-07-04,53,completed
ACT-025931,4QTD5X53,Gladys Colclough,email,2017-07-03,4,completed
ACT-025932,AR33M33M,Hayden Neloms,call,2017-07-06,15,completed
ACT-025933,AR33M33M,Hayden Neloms,meeting,2017-07-06,15,rescheduled
ACT-025934,LQXWWZGN,Jonathan Berthelot,call,2017-07-01,7,completed
ACT-025935,LQXWWZGN,Jonathan Berthelot,call,2017-07-01,42,completed
ACT-025936,LQXWWZGN,Jonathan Berthelot,email,2017-07-02,8,completed
ACT-025937,LQXWWZGN,Jonathan Berthelot,email,2017-07-01,10,completed
ACT-025938,LQXWWZGN,Jonathan Berthelot,call,2017-07-02,42,completed
ACT-025939,LQXWWZGN,Jonathan Berthelot,call,2017-07-02,19,completed
ACT-025940,NT510FGZ,Jonathan Berthelot,email,2017-08-11,8,cancelled
ACT-025941,NT510FGZ,Jonathan Berthelot,email,2017-07-10,6,completed
ACT-025942,NT510FGZ,Jonathan Berthelot,email,2017-07-19,14,completed
ACT-025943,NT510FGZ,Jonathan Berthelot,follow_up,2017-07-31,15,completed
ACT-025944,2IQ0ZY9W,Jonathan Berthelot,email,2017-07-08,11,completed
ACT-025945,2IQ0ZY9W,Jonathan Berthelot,email,2017-07-02,14,completed
ACT-025946,2IQ0ZY9W,Jonathan Berthelot,call,2017-07-10,20,no_answer
ACT-025947,2IQ0ZY9W,Jonathan Berthelot,email,2017-07-08,8,completed
ACT-025948,2IQ0ZY9W,Jonathan Berthelot,email,2017-07-07,5,completed
ACT-025949,N3TUSU37,Jonathan Berthelot,call,2017-07-09,39,no_answer
ACT-025950,N3TUSU37,Jonathan Berthelot,email,2017-07-05,2,completed
ACT-025951,N3TUSU37,Jonathan Berthelot,email,2017-07-23,11,completed
ACT-025952,N3TUSU37,Jonathan Berthelot,email,2017-08-09,13,no_answer
ACT-025953,N3TUSU37,Jonathan Berthelot,call,2017-07-16,10,completed
ACT-025954,N3TUSU37,Jonathan Berthelot,email,2017-08-01,11,completed
ACT-025955,N3TUSU37,Jonathan Berthelot,email,2017-07-27,13,completed
ACT-025956,N3TUSU37,Jonathan Berthelot,email,2017-08-05,9,completed
ACT-025957,N3TUSU37,Jonathan Berthelot,call,2017-07-25,16,completed
ACT-025958,N3TUSU37,Jonathan Berthelot,call,2017-07-12,25,completed
ACT-025959,VSYO182N,Kary Hendrixson,meeting,2017-07-10,55,completed
ACT-025960,VSYO182N,Kary Hendrixson,call,2017-07-03,12,no_answer
ACT-025961,VSYO182N,Kary Hendrixson,email,2017-07-13,11,completed
ACT-025962,O6LVMQ5R,Kary Hendrixson,call,2017-07-02,41,completed
ACT-025963,O6LVMQ5R,Kary Hendrixson,email,2017-07-02,2,cancelled
ACT-025964,O6LVMQ5R,Kary Hendrixson,meeting,2017-07-01,21,rescheduled
ACT-025965,O6LVMQ5R,Kary Hendrixson,call,2017-07-03,35,completed
ACT-025966,O6LVMQ5R,Kary Hendrixson,demo,2017-07-01,114,completed
ACT-025967,O6LVMQ5R,Kary Hendrixson,email,2017-07-06,10,completed
ACT-025968,O6LVMQ5R,Kary Hendrixson,call,2017-07-06,13,completed
ACT-025969,072ELFQF,Lajuana Vencill,follow_up,2017-07-02,18,completed
ACT-025970,072ELFQF,Lajuana Vencill,email,2017-07-02,14,completed
ACT-025971,CDFKC6E0,Markita Hansen,email,2017-07-01,14,completed
ACT-025972,CDFKC6E0,Markita Hansen,email,2017-07-02,10,completed
ACT-025973,CDFKC6E0,Markita Hansen,call,2017-07-02,24,rescheduled
ACT-025974,CDFKC6E0,Markita Hansen,email,2017-07-01,12,completed
ACT-025975,Z005FB1N,Markita Hansen,email,2017-07-04,14,completed
ACT-025976,Z005FB1N,Markita Hansen,email,2017-07-06,9,no_answer
ACT-025977,Z005FB1N,Markita Hansen,meeting,2017-07-07,58,no_answer
ACT-025978,Z005FB1N,Markita Hansen,email,2017-07-06,7,cancelled
ACT-025979,LYAFXO9B,Markita Hansen,demo,2017-07-06,69,completed
ACT-025980,LYAFXO9B,Markita Hansen,email,2017-07-07,10,completed
ACT-025981,LYAFXO9B,Markita Hansen,call,2017-07-03,11,completed
ACT-025982,LYAFXO9B,Markita Hansen,email,2017-07-07,13,rescheduled
ACT-025983,LYAFXO9B,Markita Hansen,email,2017-07-07,5,completed
ACT-025984,LYAFXO9B,Markita Hansen,call,2017-07-11,39,completed
ACT-025985,LYAFXO9B,Markita Hansen,email,2017-07-01,9,no_answer
ACT-025986,LYAFXO9B,Markita Hansen,meeting,2017-07-01,39,completed
ACT-025987,LYAFXO9B,Markita Hansen,email,2017-07-08,8,completed
ACT-025988,LYAFXO9B,Markita Hansen,demo,2017-07-02,77,completed
ACT-025989,LYAFXO9B,Markita Hansen,email,2017-07-04,14,completed
ACT-025990,SNY2UWJ2,Markita Hansen,follow_up,2017-07-04,4,completed
ACT-025991,SNY2UWJ2,Markita Hansen,meeting,2017-07-07,54,completed
ACT-025992,SNY2UWJ2,Markita Hansen,email,2017-07-02,14,completed
ACT-025993,SNY2UWJ2,Markita Hansen,email,2017-07-02,6,completed
ACT-025994,SNY2UWJ2,Markita Hansen,call,2017-07-01,15,no_answer
ACT-025995,SNY2UWJ2,Markita Hansen,email,2017-07-02,6,completed
ACT-025996,SNY2UWJ2,Markita Hansen,email,2017-07-04,2,no_answer
ACT-025997,SNY2UWJ2,Markita Hansen,call,2017-07-01,41,completed
ACT-025998,SNY2UWJ2,Markita Hansen,email,2017-07-04,13,no_answer
ACT-025999,SNY2UWJ2,Markita Hansen,demo,2017-07-04,107,completed
ACT-026000,SNY2UWJ2,Markita Hansen,email,2017-07-03,7,rescheduled
ACT-026001,UFIAFP10,Markita Hansen,email,2017-07-01,9,rescheduled
ACT-026002,UFIAFP10,Markita Hansen,email,2017-07-01,6,completed
ACT-026003,UFIAFP10,Markita Hansen,email,2017-07-01,14,completed
ACT-026004,UFIAFP10,Markita Hansen,call,2017-07-01,26,completed
ACT-026005,UFIAFP10,Markita Hansen,meeting,2017-07-01,71,completed
ACT-026006,UFIAFP10,Markita Hansen,email,2017-07-01,6,no_answer
ACT-026007,UFIAFP10,Markita Hansen,email,2017-07-01,3,completed
ACT-026008,UFIAFP10,Markita Hansen,meeting,2017-07-01,72,completed
ACT-026009,MG7CZFIG,Markita Hansen,demo,2017-09-08,47,completed
ACT-026010,MG7CZFIG,Markita Hansen,email,2017-07-23,11,completed
ACT-026011,MG7CZFIG,Markita Hansen,follow_up,2017-08-04,4,completed
ACT-026012,MG7CZFIG,Markita Hansen,email,2017-09-18,7,completed
ACT-026013,MG7CZFIG,Markita Hansen,call,2017-09-08,29,completed
ACT-026014,MG7CZFIG,Markita Hansen,meeting,2017-07-11,48,cancelled
ACT-026015,H4U50AEW,Marty Freudenburg,email,2017-07-03,2,no_answer
ACT-026016,H4U50AEW,Marty Freudenburg,email,2017-07-04,2,rescheduled
ACT-026017,H4U50AEW,Marty Freudenburg,demo,2017-07-05,44,rescheduled
ACT-026018,H4U50AEW,Marty Freudenburg,email,2017-07-03,3,rescheduled
ACT-026019,H4U50AEW,Marty Freudenburg,email,2017-07-08,10,completed
ACT-026020,8PU9FIQS,Marty Freudenburg,call,2017-07-03,25,completed
ACT-026021,8PU9FIQS,Marty Freudenburg,email,2017-07-06,12,completed
ACT-026022,8PU9FIQS,Marty Freudenburg,call,2017-07-09,34,completed
ACT-026023,8PU9FIQS,Marty Freudenburg,email,2017-07-06,12,completed
ACT-026024,8PU9FIQS,Marty Freudenburg,email,2017-07-01,12,completed
